file1,file2,token_similarity,ast_similarity,status
assignment1_0008.py,assignment1_0017.py,0.13636363636363635,False,OK
assignment1_0008.py,assignment1_0023.py,0.2,False,OK
assignment1_0008.py,assignment1_0011.py,0.14814814814814814,False,OK
assignment1_0008.py,assignment1_0022.py,0.15789473684210525,False,OK
assignment1_0008.py,assignment1_0004.py,0.2,False,OK
assignment1_0009.py,assignment1_0015.py,0.24,False,OK
assignment1_0009.py,assignment1_0014.py,0.0,False,OK
assignment1_0009.py,assignment1_0026.py,0.15789473684210525,False,OK
assignment1_0009.py,assignment1_0020.py,0.20689655172413793,False,OK
assignment1_0009.py,assignment1_0019.py,0.23076923076923078,False,OK
assignment1_0009.py,assignment1_0006.py,0.15789473684210525,False,OK
assignment1_0009.py,assignment1_0002.py,0.23076923076923078,False,OK
assignment1_0009.py,assignment1_0017.py,0.13333333333333333,False,OK
assignment1_0009.py,assignment1_0023.py,0.1935483870967742,False,OK
assignment1_0009.py,assignment1_0011.py,0.14285714285714285,False,OK
assignment1_0009.py,assignment1_0022.py,0.15384615384615385,False,OK
assignment1_0009.py,assignment1_0004.py,0.1935483870967742,False,OK
assignment1_0015.py,assignment1_0014.py,0.0,False,OK
assignment1_0015.py,assignment1_0026.py,0.18181818181818182,False,OK
assignment1_0015.py,assignment1_0020.py,0.25,False,OK
assignment1_0015.py,assignment1_0019.py,0.2857142857142857,False,OK
assignment1_0015.py,assignment1_0006.py,0.18181818181818182,False,OK
assignment1_0015.py,assignment1_0002.py,0.2857142857142857,False,OK
assignment1_0015.py,assignment1_0017.py,0.2,False,OK
assignment1_0015.py,assignment1_0023.py,0.3076923076923077,False,OK
assignment1_0015.py,assignment1_0011.py,0.17391304347826086,False,OK
assignment1_0015.py,assignment1_0022.py,0.17647058823529413,False,OK
assignment1_0015.py,assignment1_0004.py,0.23076923076923078,False,OK
assignment1_0014.py,assignment1_0026.py,0.0,False,OK
assignment1_0014.py,assignment1_0020.py,0.0,False,OK
assignment1_0014.py,assignment1_0019.py,0.0,False,OK
assignment1_0014.py,assignment1_0006.py,0.0,False,OK
assignment1_0014.py,assignment1_0002.py,0.0,False,OK
assignment1_0014.py,assignment1_0017.py,0.0,False,OK
assignment1_0014.py,assignment1_0023.py,0.0,False,OK
assignment1_0014.py,assignment1_0011.py,0.0,False,OK
assignment1_0014.py,assignment1_0022.py,0.0,False,OK
assignment1_0014.py,assignment1_0004.py,0.0,False,OK
assignment1_0026.py,assignment1_0020.py,0.16216216216216217,False,OK
assignment1_0026.py,assignment1_0019.py,0.17647058823529413,False,OK
assignment1_0026.py,assignment1_0006.py,0.21739130434782608,False,OK
assignment1_0026.py,assignment1_0002.py,0.17647058823529413,False,OK
assignment1_0026.py,assignment1_0017.py,0.18867924528301888,False,OK
assignment1_0026.py,assignment1_0023.py,0.20512820512820512,False,OK
assignment1_0026.py,assignment1_0011.py,0.1111111111111111,False,OK
assignment1_0026.py,assignment1_0022.py,0.2127659574468085,False,OK
assignment1_0026.py,assignment1_0004.py,0.20512820512820512,False,OK
assignment1_0020.py,assignment1_0019.py,0.48,False,OK
assignment1_0020.py,assignment1_0006.py,0.16216216216216217,False,OK
assignment1_0020.py,assignment1_0002.py,0.24,False,OK
assignment1_0020.py,assignment1_0017.py,0.13636363636363635,False,OK
assignment1_0020.py,assignment1_0023.py,0.2,False,OK
assignment1_0020.py,assignment1_0011.py,0.14814814814814814,False,OK
assignment1_0020.py,assignment1_0022.py,0.15789473684210525,False,OK
assignment1_0020.py,assignment1_0004.py,0.2,False,OK
assignment1_0019.py,assignment1_0006.py,0.17647058823529413,False,OK
assignment1_0019.py,assignment1_0002.py,0.2727272727272727,False,OK
assignment1_0019.py,assignment1_0017.py,0.14634146341463414,False,OK
assignment1_0019.py,assignment1_0023.py,0.2222222222222222,False,OK
assignment1_0019.py,assignment1_0011.py,0.16666666666666666,False,OK
assignment1_0019.py,assignment1_0022.py,0.17142857142857143,False,OK
assignment1_0019.py,assignment1_0004.py,0.2222222222222222,False,OK
assignment1_0006.py,assignment1_0002.py,0.17647058823529413,False,OK
assignment1_0006.py,assignment1_0017.py,0.18867924528301888,False,OK
assignment1_0006.py,assignment1_0023.py,0.20512820512820512,False,OK
assignment1_0006.py,assignment1_0011.py,0.1111111111111111,False,OK
assignment1_0006.py,assignment1_0022.py,0.2127659574468085,False,OK
assignment1_0006.py,assignment1_0004.py,0.20512820512820512,False,OK
assignment1_0002.py,assignment1_0017.py,0.14634146341463414,False,OK
assignment1_0002.py,assignment1_0023.py,0.2222222222222222,False,OK
assignment1_0002.py,assignment1_0011.py,0.16666666666666666,False,OK
assignment1_0002.py,assignment1_0022.py,0.17142857142857143,False,OK
assignment1_0002.py,assignment1_0004.py,0.2222222222222222,False,OK
assignment1_0017.py,assignment1_0023.py,0.4782608695652174,False,OK
assignment1_0017.py,assignment1_0011.py,0.09302325581395349,False,OK
assignment1_0017.py,assignment1_0022.py,0.2222222222222222,False,OK
assignment1_0017.py,assignment1_0004.py,0.17391304347826086,False,OK
assignment1_0023.py,assignment1_0011.py,0.13793103448275862,False,OK
assignment1_0023.py,assignment1_0022.py,0.3,False,OK
assignment1_0023.py,assignment1_0004.py,0.25,False,OK
assignment1_0011.py,assignment1_0022.py,0.10810810810810811,False,OK
assignment1_0011.py,assignment1_0004.py,0.13793103448275862,False,OK
assignment1_0022.py,assignment1_0004.py,0.2,False,OK
